,station,network,channel,location,rate,start_time,end_time,latitude,longitude,elevation,depth,dip,azimuth
4853,NIM,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.56161,-122.26537,534.0,0.0,-90.0,0.0
4854,NIMB,NC,EHZ,--,100.0,"2006/11/08,00:13:00","2012/11/15,21:53:00",38.56142,-122.2654,550.0,0.0,-90.0,0.0
4855,NLB,NC,EHZ,01,100.0,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,-90.0,0.0
4856,NLB,NC,GAN,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4857,NLB,NC,GNS,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4858,NLB,NC,GPL,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4859,NLB,NC,GST,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4860,NLB,NC,HNE,01,100.0,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,90.0
4861,NLB,NC,HNN,01,100.0,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4862,NLB,NC,HNZ,01,100.0,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,-90.0,0.0
4863,NLB,NC,LCE,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4864,NLB,NC,LCQ,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4865,NLB,NC,VCO,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4866,NLB,NC,VDT,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4867,NLB,NC,VEC,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4868,NLB,NC,VEI,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4869,NLB,NC,VPB,01,0.0167,"2019/07/24,00:00:00","3000/01/01,00:00:00",38.7427,-122.55306,371.0,0.0,0.0,0.0
4870,NLH,NC,BNE,--,20.0,"1996/10/18,17:30:00","2000/07/12,00:00:00",38.12281,-122.14922,180.0,0.0,0.0,90.0
4871,NLH,NC,BNN,--,20.0,"1996/10/18,17:30:00","2000/07/12,00:00:00",38.12281,-122.14922,180.0,0.0,0.0,0.0
4872,NLH,NC,EHE,--,100.0,"2007/06/27,23:45:00","2019/03/25,21:00:00",38.12281,-122.14922,180.0,0.0,0.0,90.0
4873,NLH,NC,EHE,--,100.0,"2019/03/25,21:00:00","3000/01/01,00:00:00",38.12281,-122.14922,180.0,0.0,0.0,90.0
4874,NLH,NC,EHN,--,100.0,"2007/06/27,23:45:00","2019/03/25,21:00:00",38.12281,-122.14922,180.0,0.0,0.0,0.0
4875,NLH,NC,EHN,--,100.0,"2019/03/25,21:00:00","3000/01/01,00:00:00",38.12281,-122.14922,180.0,0.0,0.0,0.0
4876,NLH,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4877,NLH,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1996/10/18,22:30:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4878,NLH,NC,EHZ,--,100.0,"1996/10/18,23:30:00","2007/06/27,23:45:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4879,NLH,NC,EHZ,--,100.0,"2007/06/27,23:45:00","2019/03/25,21:00:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4880,NLH,NC,EHZ,--,100.0,"2019/03/25,21:00:00","3000/01/01,00:00:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4881,NLH,NC,HNE,--,100.0,"1996/10/18,17:30:00","2007/06/26,18:22:00",38.12281,-122.14922,180.0,0.0,0.0,90.0
4882,NLH,NC,HNE,--,100.0,"2007/06/27,23:45:00","2019/03/25,21:00:00",38.12281,-122.14922,180.0,0.0,0.0,90.0
4883,NLH,NC,HNE,--,100.0,"2019/03/25,21:00:00","3000/01/01,00:00:00",38.12281,-122.14922,180.0,0.0,0.0,90.0
4884,NLH,NC,HNN,--,100.0,"1996/10/18,17:30:00","2007/06/26,18:22:00",38.12281,-122.14922,180.0,0.0,0.0,0.0
4885,NLH,NC,HNN,--,100.0,"2007/06/27,23:45:00","2019/03/25,21:00:00",38.12281,-122.14922,180.0,0.0,0.0,0.0
4886,NLH,NC,HNN,--,100.0,"2019/03/25,21:00:00","3000/01/01,00:00:00",38.12281,-122.14922,180.0,0.0,0.0,0.0
4887,NLH,NC,HNZ,--,100.0,"2007/06/27,23:45:00","2019/03/25,21:00:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4888,NLH,NC,HNZ,--,100.0,"2019/03/25,21:00:00","3000/01/01,00:00:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4889,NLH,NC,SHZ,--,20.0,"1994/11/28,00:00:00","1996/10/18,22:30:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4890,NLH,NC,SHZ,--,20.0,"1996/10/18,23:30:00","2006/01/24,18:00:00",38.12281,-122.14922,180.0,0.0,-90.0,0.0
4891,NLL,NC,EHZ,01,100.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,-90.0,0.0
4892,NLL,NC,HNE,01,100.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,90.0
4893,NLL,NC,HNN,01,100.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4894,NLL,NC,HNZ,01,100.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,-90.0,0.0
4895,NLL,NC,LCE,01,1.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4896,NLL,NC,LCL,01,1.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4897,NLL,NC,LCQ,01,1.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4898,NLL,NC,LOG,01,1.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4899,NLL,NC,OCF,01,1.0,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4900,NLL,NC,VCO,01,0.1,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4901,NLL,NC,VEA,01,0.1,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4902,NLL,NC,VEC,01,0.1,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4903,NLL,NC,VEP,01,0.1,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4904,NLL,NC,VFP,01,0.1,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4905,NLL,NC,VKI,01,0.1,"2020/03/04,00:00:00","3000/01/01,00:00:00",38.85146,-122.26834,716.0,0.0,0.0,0.0
4906,NLN,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.1526,-122.71334,96.0,0.0,-90.0,0.0
4907,NLN,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1988/01/05,19:46:00",38.1526,-122.71334,96.0,0.0,-90.0,0.0
4908,NLN,NC,EHZ,--,100.0,"1988/01/05,19:46:00","2001/02/07,23:59:00",38.1526,-122.71334,96.0,0.0,-90.0,0.0
4909,NLN,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2001/02/07,23:59:00",38.1526,-122.71334,96.0,0.0,-90.0,0.0
4910,NMB,NC,EHZ,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,-90.0,0.0
4911,NMB,NC,HNE,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,0.0,90.0
4912,NMB,NC,HNN,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,0.0,0.0
4913,NMB,NC,HNZ,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,-90.0,0.0
4914,NMB,NC,LCE,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,0.0,0.0
4915,NMB,NC,LCL,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,0.0,0.0
4916,NMB,NC,LCQ,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,0.0,0.0
4917,NMB,NC,LOG,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.76294,-121.9295,67.6,0.0,0.0,0.0
